job_id,title,company,location,geo_city,geo_country,geo_lat,geo_lon,salary_raw,salary_min,salary_max,currency,contract_type,description,skills,date_posted,url,source,scraped_at
reed_56833709,Senior Pensions Project Analyst,Isio,M33EB,Manchester,United Kingdom,53.4795436,-2.2524676,,,,GBP,Full-time,"Senior Pensions Project Analyst We are seeking a Senior pensions project administrator/analyst to work in our specialist Administration Project Team. You will be responsible for the delivery and technical aspects of administration projects. The types of projects you may be asked to work on will include, but is not limited to, the following: GMP Equalisation projects; benefit analysis and rectification work; Pensions Dashboard projects; Scheme tr... ",r,2026-04-28,https://www.reed.co.uk/jobs/senior-pensions-project-analyst/56833709,Reed,2026-05-30T19:25:46.011043
reed_56911993,Trainee Cyber Security Analyst,Netcom Online Learning,Sheffield,Sheffield,United Kingdom,53.3806626,-1.4702278,,25000.0,32000.0,GBP,Full-time,"About the opportunity Complete the free training, gain a qualification and career guidance - no brainer! Are you ready to launch a career in cyber security? Netcom Training’s fully-funded Cyber Security course (NCFE Certificate in Principles of Cyber Security, Level 2) equips you with the practical skills employers are actively seeking. From threat intelligence and security testing to incident response and ethical compliance, you’ll gain hands-o... ","r, ui",2026-05-18,https://www.reed.co.uk/jobs/trainee-cyber-security-analyst/56911993,Reed,2026-05-30T19:25:48.468799
reed_56943809,Social Impact Coordinator / Analyst,SGN,PO61UJ,Portsmouth,United Kingdom,50.836069,-1.0491818,,0.0,0.0,GBP,Full-time,Social Impact Coordinator / Analyst Portsmouth | 29.9k - 33.6k per annum (dependent on skills and qualifications) Full-time |Office based Joint-contribution pension from 6% (12% total) – Enhanced maternity &amp; family leave – Life assurance – HolidayPlus – Virtual GP &amp; Employee Assistance Programme plus retail and leisure discounts &amp; many more. REQ5692 We’re looking for a detail-driven Social Impact Coordinator to join our Customer Expe... ,r,2026-05-26,https://www.reed.co.uk/jobs/social-impact-coordinator-analyst/56943809,Reed,2026-05-30T19:25:51.541755
reed_56788202,Senior Information Security Analyst,AJ Bell,Manchester,Manchester,United Kingdom,53.4424618,-2.2324547,,,,GBP,Full-time,"Job Description We’re recruiting a Senior Information Security Analyst to support the Chief Information Security Officer in protecting and enhancing the organisation’s security posture across Technology Services. This is a hands-on, operational role focused on monitoring, analysing and responding to security threats, while driving continuous improvement across our security operations capability. You’ll play a key role in incident response, threa... ","ats, r, ui",2026-04-15,https://www.reed.co.uk/jobs/senior-information-security-analyst/56788202,Reed,2026-05-30T19:25:54.409306
reed_56773838,Risk & Compliance Analyst,Birketts LLP,Ipswich,Ipswich,United Kingdom,52.0579324,1.1528095,,,,GBP,Full-time,"About us Birketts is a full service, UK Top 50 law firm. With a heritage spanning 160 years, we have more than 700 lawyers and legal professionals and over 600 staff based in Bristol, Cambridge, Chelmsford, Ipswich, London, Norwich and Sevenoaks. We advise businesses, government and public sector organisations and individuals in the UK and internationally across four principal practice groups: Real Estate, Corporate Services, Dispute Resolution ... ","go, r",2026-04-13,https://www.reed.co.uk/jobs/risk-compliance-analyst/56773838,Reed,2026-05-30T19:25:54.409803
reed_56861106,Transfers Out Senior Analyst,AJ Bell,M53EE,Salford,United Kingdom,53.4660705,-2.282978,,,,GBP,Full-time,"Job Description We are now looking to recruit a hardworking, articulate individual to join our Transfer Out Department where you will play a key role in providing our award-winning service to our business. For hard working individuals, there are excellent career development opportunities available.&nbsp;&nbsp; We have big growth plans with multiple opportunities available across a variety of teams and inductions will take place for these roles t... ","excel, r, ui",2026-05-05,https://www.reed.co.uk/jobs/transfers-out-senior-analyst/56861106,Reed,2026-05-30T19:25:54.410226
reed_56860215,Data Analyst,Sellick Partnership,Slough,Slough,United Kingdom,51.5111014,-0.5940682,,450.0,500.0,GBP,Full-time,"Data Analyst Rate: 500 per day - Contract role Location: Slough Working Pattern: Hybrid We are recruiting for a Data Analyst for a local authority that are looking to grow the team. This role is an exciting opportunity to join a strong team of Data Analyst, be part of the management team as well as still being hands on in the day to day analytical duties. What the Data Analyst will be doing Lead of a team of data analysts Ensure data and data sh... ","r, ui",2026-05-05,https://www.reed.co.uk/jobs/data-analyst/56860215,Reed,2026-05-30T19:25:56.852371
reed_56861913,Data Analyst,JOB SWITCH LTD,SL12EJ,Slough,United Kingdom,51.5091764,-0.5958099,,300.0,370.0,GBP,Full-time,"Data Analyst We need a data analyst for 12 weeks. The role will be taking the lead on creating insightful Power BI dashboards providing the business with all the management information primarily for Adult Social Care (e.g. PIs, KPIs, Statutory Reporting). This role will also be making enhancements to existing Power BI dashboards based on user feedback. Data Analyst The role will primarily be working on Adult Service systems so would need to know... ","power bi, r",2026-05-05,https://www.reed.co.uk/jobs/data-analyst/56861913,Reed,2026-05-30T19:25:59.323281
reed_56913079,Data Analyst,Robert Walters,Manchester,Manchester,United Kingdom,53.4424618,-2.2324547,,45000.0,50000.0,GBP,Full-time,"Data Analyst Manchester City Centre (Hybrid) 50,000 Overview We are seeking experienced Data Analysts to join a growing, data-driven team. This role is ideal for individuals who are passionate about working hands-on with data, uncovering insights, and supporting data-led decision making. You will play a key role in interpreting and validating data, identifying trends and drivers, and communicating findings clearly to stakeholders. The successful... ",r,2026-05-18,https://www.reed.co.uk/jobs/data-analyst/56913079,Reed,2026-05-30T19:26:01.576319
reed_56848887,Data Analyst,Tenth Revolution Group,Fareham,Fareham,United Kingdom,50.8526637,-1.1783134,,40000.0,40000.0,GBP,Full-time,"Data Analyst - On-Site Role - 40k A globally-expanding company is hiring a permanent Data Analyst to partake in a growing team. The business has scaled rapidly to around 25 employees and now process tens of millions per year in subscription revenue. Who you'll work with: - A founder-level hiring manager - Senior stakeholders in finance and operations - A family-like, up and coming commercial team Key Responsibilities - Develop comprehensive repo... ",r,2026-05-01,https://www.reed.co.uk/jobs/data-analyst/56848887,Reed,2026-05-30T19:26:01.576639
reed_56866629,Data Analyst,Venus Recruitment Ltd,Sandhurst,Sandhurst,United Kingdom,51.3502991,-0.7872655,,,,GBP,Full-time,"We are looking for an experienced Data Analyst to join our manufacturing client’s Commercial Team and play a critical role in driving data-informed decision-making. This role requires strong analytical and statistical skills, advanced proficiency in data tools, and the ability to translate complex data into clear, impactful business recommendations. Initially this will be a 12-month fixed term contract. The Data Analyst role: Act as the primary ... ","r, ui",2026-05-06,https://www.reed.co.uk/jobs/data-analyst/56866629,Reed,2026-05-30T19:26:04.033474
reed_56908101,Data Analyst,Michael Page Technology,Leeds,Leeds,United Kingdom,53.7974185,-1.5437941,,38000.0,40000.0,GBP,Full-time,"The Data Analyst is responsible for analysing raw data and transforming it into meaningful insights that inform and enhance organisational decision-making. In addition, the role involves working closely with stakeholders, management, and department leaders to execute large-scale data changes while ensuring data integrity, consistency, and overall quality are maintained. Client Details We are the industry-leading compliance company for healthcare... ",r,2026-05-15,https://www.reed.co.uk/jobs/data-analyst/56908101,Reed,2026-05-30T19:26:06.491274
reed_56918550,Data Analyst,Tenth Revolution Group,Southampton,Southampton,United Kingdom,50.9025349,-1.404189,,34000.0,40000.0,GBP,Full-time,"Data Analyst 40,000 We are recruiting a Data Analyst to join a fast-growing, subscription-based technology business during a critical phase of global expansion. The company has scaled rapidly and now supports over one million active customers worldwide, with further international growth planned across Europe. This role sits close to the executive team and plays a key part in driving commercial performance. The successful candidate will work with... ","r, ui",2026-05-19,https://www.reed.co.uk/jobs/data-analyst/56918550,Reed,2026-05-30T19:26:06.491614
reed_56895571,Data Analyst,Harnham - Data & Analytics Recruitment,Watford,Watford,United Kingdom,51.6553875,-0.3957425,,60000.0,65000.0,GBP,Full-time,"SENIOR BI ANALYST UP TO 65,000 WATFORD OVERVIEW We are working exclusively with a major global off-price retailer that is building a dedicated analytics capability within its finance function. This is a great opportunity for a Data Analyst with strong Power BI experience to join a new team and play a key role in improving reporting, insight, and data-led decision-making across the commercial side of the business. THE COMPANY The business is a la... ","power bi, r, ui",2026-05-13,https://www.reed.co.uk/jobs/data-analyst/56895571,Reed,2026-05-30T19:26:09.154341
reed_56875727,Data Analyst,Rise Technical Recruitment Limited,London,Greater London,United Kingdom,51.5074456,-0.1277653,,43000.0,43200.0,GBP,Full-time,"Data Analyst - 4-Month Fixed Term Contract Hackney , London - Hybrid , 3-4 Days Remote , 1-2 Days in Office 43,278 (Pro Rata) + Holiday + Pension + Great Benefits Are you an experienced Data Analyst looking for an impactful contract role where you can drive real, visible change within an established organisation? Do you want the opportunity to modernise a data function from the ground up - building dashboards, leading on data governance, and del... ","go, r, ui",2026-05-08,https://www.reed.co.uk/jobs/data-analyst/56875727,Reed,2026-05-30T19:26:11.611634
